      496.000
      6.56184  4.12561e+14   0.00646915      511810.  8.15833e-13
      6.60078  4.08277e+14   0.00637865      510404.  8.07361e-13
      6.64019  4.04046e+14   0.00628776      508953.  7.98996e-13
      6.68008  3.99910e+14   0.00619656      507444.  7.90821e-13
      6.72044  3.95912e+14   0.00610537      505868.  7.82917e-13
      6.76128  3.92064e+14   0.00601436      504232.  7.75309e-13
      6.80262  3.88361e+14   0.00592391      502550.  7.67989e-13
      6.84445  3.84785e+14   0.00583410      500850.  7.60919e-13
      6.88679  3.81298e+14   0.00574485      499161.  7.54026e-13
      6.92963  3.77861e+14   0.00565595      497511.  7.47233e-13
      6.97298  3.74447e+14   0.00556753      495925.  7.40485e-13
      7.01686  3.71071e+14   0.00547992      494405.  7.33812e-13
      7.06126  3.67745e+14   0.00539377      492935.  7.27237e-13
      7.10620  3.64485e+14   0.00530953      491469.  7.20788e-13
      7.15168  3.61285e+14   0.00522694      489949.  7.14460e-13
      7.19770  3.58104e+14   0.00514509      488337.  7.08164e-13
      7.24427  3.54880e+14   0.00506345      486633.  7.01786e-13
      7.29140  3.51582e+14   0.00498176      484861.  6.95258e-13
      7.33910  3.48184e+14   0.00490008      483053.  6.88557e-13
      7.38737  3.44716e+14   0.00481898      481231.  6.81726e-13
      7.43622  3.41184e+14   0.00473879      479412.  6.74765e-13
      7.48565  3.37566e+14   0.00465987      477622.  6.67624e-13
      7.53568  3.33869e+14   0.00458277      475868.  6.60320e-13
      7.58631  3.30104e+14   0.00450747      474166.  6.52871e-13
      7.63755  3.26291e+14   0.00443391      472532.  6.45320e-13
      7.68940  3.22442e+14   0.00436194      470977.  6.37689e-13
      7.74187  3.18573e+14   0.00429171      469528.  6.30025e-13
      7.79497  3.14709e+14   0.00422355      468210.  6.22398e-13
      7.84871  3.10925e+14   0.00415803      467039.  6.14932e-13
      7.90310  3.07242e+14   0.00409540      466012.  6.07662e-13
      7.95814  3.03653e+14   0.00403561      465119.  6.00581e-13
      8.01384  3.00129e+14   0.00397811      464359.  5.93629e-13
      8.07020  2.96623e+14   0.00392252      463728.  5.86716e-13
      8.12725  2.93065e+14   0.00386825      463207.  5.79684e-13
      8.18497  2.89453e+14   0.00381492      462770.  5.72505e-13
      8.24339  2.85800e+14   0.00376202      462368.  5.65223e-13
      8.30252  2.82099e+14   0.00370913      461966.  5.57857e-13
      8.36235  2.78326e+14   0.00365589      461528.  5.50381e-13
      8.42290  2.74516e+14   0.00360235      461055.  5.42851e-13
      8.48417  2.70726e+14   0.00354871      460553.  5.35359e-13
      8.54618  2.66947e+14   0.00349508      460028.  5.27888e-13
      8.60894  2.63196e+14   0.00344182      459491.  5.20474e-13
      8.67244  2.59488e+14   0.00338910      458922.  5.13145e-13
      8.73671  2.55859e+14   0.00333724      458312.  5.05973e-13
      8.80176  2.52337e+14   0.00328646      457653.  4.99010e-13
      8.86758  2.48983e+14   0.00323730      456953.  4.92380e-13
      8.93419  2.45830e+14   0.00318993      456217.  4.86146e-13
      9.00160  2.42885e+14   0.00314457      455470.  4.80323e-13
      9.06982  2.40119e+14   0.00310123      454739.  4.74855e-13
      9.13886  2.37543e+14   0.00306033      454051.  4.69762e-13
      9.20872  2.35092e+14   0.00302139      453449.  4.64915e-13
      9.27943  2.32782e+14   0.00298470      452931.  4.60347e-13
